Time	SecL	RPM	MAP	TPS	lambda	MAT	CLT	Engine	Gego	Gair	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	EGT #2	Vbatt	Exhaust Pressure	Fuel Pressure	Misc 1	Misc 2	Misc 3	Misc 4	Worst Knock Value	Worst Knock Adjust	StatusBits	BoostTgt	BoostDC	BoostInt	IacInt	alsigncut	speed	speed(ref)	Gear	rtest0	rtest1	rtest2	rtest3	rtest4	rtest5	rtest6	rtest7	tpsDOT	BoostDCalt
12.536	108	1717	56.5	100	1.004	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.830	0	0	4.0	1.000	20.0	2.30	0	0	13.65	4.98	4.99	4.98	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	12.362	-2.747	30.219	0.000	-175.821	-175.821	-175.821	-175.821	0.00	0
12.581	108	1719	56.5	100	0.998	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.822	0	0	4.0	1.000	20.0	2.30	0	0	13.76	4.99	4.99	5.00	4.02	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-9.626	-2.750	30.254	-12.377	-176.026	-176.026	-176.026	-176.026	0.00	0
12.627	109	1717	57.0	100	0.994	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.834	0	0	4.1	1.000	20.0	2.30	0	0	13.88	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-5.494	-10.989	30.219	-12.362	-175.821	-175.821	-175.821	-175.821	0.00	0
12.680	109	1718	57.0	100	0.985	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.842	0	0	4.1	1.000	20.0	2.30	0	0	13.76	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-5.498	-10.995	42.606	0.000	-175.923	-175.923	-175.923	-175.923	0.00	0
12.722	109	1724	56.8	100	0.983	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.814	0	0	4.0	1.000	20.0	2.30	0	0	13.88	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	15.171	-11.034	42.755	-11.034	-176.538	-176.538	-176.538	-176.538	0.00	0
12.770	109	1727	57.0	100	0.979	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.834	0	0	4.1	1.000	20.0	2.30	0	0	13.88	4.99	4.99	4.99	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-20.724	-13.816	19.342	-11.053	-176.845	-176.845	-176.845	-176.845	0.00	0
12.820	109	1725	56.8	100	0.977	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.814	0	0	4.0	1.000	20.0	2.30	0	0	13.88	4.99	4.98	4.98	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-20.700	-6.900	23.460	-16.560	-176.640	-176.640	-176.640	-176.640	0.00	0
12.864	109	1725	57.3	100	0.979	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.834	0	0	4.1	1.000	20.0	2.30	0	0	13.88	4.99	4.99	5.00	4.03	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	0.000	-6.900	23.460	4.140	-176.640	-176.640	-176.640	-176.640	0.00	0
12.915	109	1733	57.0	100	0.981	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.850	0	0	4.1	1.000	20.5	2.30	0	0	14.00	4.99	4.99	5.00	4.01	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-13.864	6.932	23.569	4.159	-177.459	-177.459	-177.459	-177.459	0.00	0
12.960	109	1734	57.0	100	0.983	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.858	0	0	4.1	1.000	20.5	2.30	0	0	13.88	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-13.872	-24.970	5.549	-1.387	-177.562	-177.562	-177.562	-177.562	0.00	0
13.010	109	1729	57.0	100	0.981	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.834	0	0	4.1	1.000	20.0	2.30	0	0	13.88	4.99	4.99	5.00	4.04	0.00	4.98	1020	0.00	4	0	0	0	128	0.00	0	0	1	-29.047	-24.898	30.430	2.766	-177.050	-177.050	-177.050	-177.050	0.00	0
13.052	109	1734	57.3	100	0.981	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.850	0	0	4.1	1.000	20.5	2.30	0	0	14.00	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	1.387	16.646	30.518	2.774	-177.562	-177.562	-177.562	-177.562	0.00	0
13.105	109	1739	57.3	100	0.983	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.850	0	0	4.1	1.000	20.5	2.30	0	0	14.00	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	1.391	-19.477	13.912	2.782	-178.074	-178.074	-178.074	-178.074	0.00	0
13.146	109	1737	56.8	100	0.985	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.846	0	0	4.1	1.000	20.5	2.30	0	0	13.88	4.99	4.98	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.117	-19.454	15.286	-22.234	-177.869	-177.869	-177.869	-177.869	0.00	0
13.191	109	1736	57.0	100	0.983	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.858	0	0	4.1	1.000	20.5	2.30	0	0	13.88	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.110	4.166	15.277	-22.221	-177.766	-177.766	-177.766	-177.766	0.00	0
13.238	109	1743	57.3	100	0.977	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.858	0	0	4.2	1.000	20.5	2.30	0	0	13.88	4.98	4.98	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-11.155	12.550	26.494	-22.310	-178.483	-178.483	-178.483	-178.483	0.00	0
13.284	109	1746	57.0	100	0.974	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.854	0	0	4.2	1.000	20.5	2.30	0	0	13.76	4.99	4.99	4.99	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-9.778	12.571	-11.174	0.000	-178.790	-178.790	-178.790	-178.790	0.00	0
13.330	109	1743	57.0	100	0.974	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.866	0	0	4.2	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-33.466	-8.366	-11.155	0.000	-178.483	-178.483	-178.483	-178.483	0.00	0
13.378	109	1743	56.5	100	0.970	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.838	0	0	4.1	1.000	20.5	2.30	0	0	14.00	4.99	4.98	4.99	4.04	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	-33.466	5.578	33.466	0.000	-178.483	-178.483	-178.483	-178.483	0.00	0
13.422	109	1752	56.8	100	0.968	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.846	0	0	4.2	1.000	20.5	2.30	0	0	13.88	4.99	4.98	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	14.016	5.606	15.418	26.630	-179.405	-179.405	-179.405	-179.405	0.00	0
13.468	109	1754	56.8	100	0.966	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.846	0	0	4.2	1.000	20.5	2.30	0	0	13.88	4.99	4.98	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-22.451	-2.806	15.435	-11.226	-179.610	-179.610	-179.610	-179.610	0.00	0
13.512	109	1752	56.3	100	0.964	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.826	0	0	4.1	1.000	20.5	2.30	0	0	13.88	4.99	4.98	5.00	4.01	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-22.426	-18.221	8.410	-11.213	-179.405	-179.405	-179.405	-179.405	0.00	0
13.567	109	1750	55.5	100	0.964	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.778	0	0	4.1	1.000	20.5	2.30	0	0	13.88	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-22.400	-18.200	25.200	9.800	-179.200	-179.200	-179.200	-179.200	0.00	0
13.606	109	1755	55.3	100	0.962	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.774	0	0	4.1	1.000	20.5	2.30	0	0	13.65	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-5.616	21.060	25.272	8.424	-179.712	-179.712	-179.712	-179.712	0.00	0
13.659	110	1762	54.8	100	0.964	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.754	0	0	4.0	1.000	21.0	2.30	0	0	13.65	4.99	4.99	5.00	4.04	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	-5.638	-7.048	28.192	8.458	-180.429	-180.429	-180.429	-180.429	0.00	0
13.700	110	1760	54.0	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.726	0	0	4.0	1.000	21.0	2.30	0	0	13.88	4.99	4.98	5.00	4.02	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	-5.632	-7.040	7.040	-9.856	-180.224	-180.224	-180.224	-180.224	0.00	0
13.749	110	1759	53.8	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.706	0	0	4.0	1.000	21.0	2.30	0	0	13.88	4.98	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-9.850	5.629	7.036	18.294	-180.122	-180.122	-180.122	-180.122	0.00	0
13.792	110	1766	53.0	100	0.962	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.678	0	0	3.9	1.000	21.0	2.30	0	0	14.00	4.99	4.99	5.00	4.07	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-26.843	-8.477	38.146	18.366	-180.838	-180.838	-180.838	-180.838	4.00	0
13.841	110	1765	52.3	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.646	0	0	3.9	1.000	21.0	2.30	0	0	14.00	4.98	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-26.828	-8.472	0.000	1.412	-180.736	-180.736	-180.736	-180.736	0.00	0
13.885	110	1763	52.0	100	0.957	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.646	0	0	3.9	1.000	21.0	2.30	0	0	14.00	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-8.462	-8.462	0.000	11.283	-180.531	-180.531	-180.531	-180.531	0.00	0
13.930	110	1769	52.0	100	0.955	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.670	0	0	3.9	1.000	21.0	2.30	0	0	13.65	4.99	4.98	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-1.415	7.076	31.134	11.322	-181.146	-181.146	-181.146	-181.146	0.00	0
13.975	110	1772	51.8	100	0.957	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.626	0	0	3.9	1.000	21.5	2.30	0	0	13.65	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-1.418	-9.923	1.418	7.088	-181.453	-181.453	-181.453	-181.453	0.00	0
14.025	110	1768	52.3	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.646	0	0	3.9	1.000	21.0	2.30	0	0	14.00	4.98	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-26.874	-9.901	1.414	-9.901	-181.043	-181.043	-181.043	-181.043	0.00	0
14.068	110	1769	51.8	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.602	0	0	3.8	1.000	21.5	2.30	0	0	14.00	4.98	4.99	4.99	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	4.246	7.076	14.152	-9.906	-181.146	-181.146	-181.146	-181.146	0.00	0
14.116	110	1774	51.0	100	0.957	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.590	0	0	3.8	1.000	21.5	2.30	0	0	13.88	4.99	4.98	5.00	4.04	0.00	4.99	0	0.00	4	0	0	0	128	0.00	0	0	1	4.258	-2.838	45.414	5.677	-181.658	-181.658	-181.658	-181.658	0.00	0
14.161	110	1776	51.0	100	0.955	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.582	0	0	3.8	1.000	21.5	2.30	0	0	14.00	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-25.574	-2.842	45.466	-11.366	-181.862	-181.862	-181.862	-181.862	0.00	0
14.207	110	1774	51.0	100	0.953	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.590	0	0	3.8	1.000	21.5	2.30	0	0	13.88	4.99	4.99	4.99	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-9.934	-17.030	45.414	-11.354	-181.658	-181.658	-181.658	-181.658	0.00	0
14.255	110	1778	51.3	100	0.955	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.598	0	0	3.8	1.000	21.5	2.30	0	0	13.76	4.98	4.98	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-9.957	0.000	36.982	8.534	-182.067	-182.067	-182.067	-182.067	0.00	0
14.306	110	1780	51.0	100	0.955	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.598	0	0	3.9	1.000	21.5	2.30	0	0	13.76	4.98	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-8.544	0.000	9.968	4.272	-182.272	-182.272	-182.272	-182.272	0.00	0
14.349	110	1781	51.0	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.590	0	0	3.8	1.000	21.5	2.30	0	0	13.88	4.99	4.98	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	2.850	-17.098	9.974	4.274	-182.374	-182.374	-182.374	-182.374	0.00	0
14.400	110	1781	50.8	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.555	0	0	3.8	1.000	21.5	2.30	0	0	14.12	4.98	4.98	5.00	4.03	0.00	4.99	0	0.00	4	0	0	0	128	0.00	0	0	1	2.850	-11.398	29.921	4.274	-182.374	-182.374	-182.374	-182.374	0.00	0
14.440	110	1783	50.8	100	0.962	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.562	0	0	3.8	1.000	21.5	2.30	0	0	14.00	4.98	4.98	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-8.558	-11.411	24.249	1.426	-182.579	-182.579	-182.579	-182.579	0.00	0
14.486	110	1784	50.8	100	0.962	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.562	0	0	3.8	1.000	21.5	2.30	0	0	14.00	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-7.136	-5.709	24.262	1.427	-182.682	-182.682	-182.682	-182.682	0.00	0
14.533	110	1788	50.8	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.578	0	0	3.8	1.000	21.5	2.30	0	0	13.76	4.98	4.99	4.99	4.03	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	-15.734	-4.291	32.899	1.430	-183.091	-183.091	-183.091	-183.091	0.00	0
14.580	110	1789	50.8	100	0.964	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.570	0	0	3.8	1.000	21.5	2.30	0	0	13.88	4.98	4.98	5.00	4.02	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-15.743	-4.294	18.606	0.000	-183.194	-183.194	-183.194	-183.194	0.00	0
14.627	111	1789	50.8	100	0.968	11.0	80.0	65	100	0.00	100	100	101	0.0	84	2.562	0	0	3.8	1.000	21.5	2.30	0	0	14.00	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	0.000	-4.294	18.606	-1.431	-183.194	-183.194	-183.194	-183.194	0.00	0
14.673	111	1795	50.8	100	0.972	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.575	0	0	3.9	1.000	21.5	2.30	0	0	14.12	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-8.616	-1.436	40.208	-1.436	-183.808	-183.808	-183.808	-183.808	0.00	0
14.720	111	1797	50.8	100	0.970	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.582	0	0	3.9	1.000	22.0	2.30	0	0	14.00	4.99	4.98	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-8.626	-24.439	8.626	-1.438	-184.013	-184.013	-184.013	-184.013	0.00	0
14.781	111	1794	50.3	100	0.968	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.570	0	0	3.8	1.000	21.5	2.30	0	0	14.00	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-1.435	-24.398	8.611	-11.482	-183.706	-183.706	-183.706	-183.706	0.00	0
14.817	111	1796	50.5	100	0.970	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.582	0	0	3.9	1.000	22.0	2.30	0	0	14.00	4.98	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-1.437	-2.874	8.621	-11.494	-183.910	-183.910	-183.910	-183.910	0.00	0
14.865	111	1799	50.5	100	0.968	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.582	0	0	3.9	1.000	22.0	2.30	0	0	14.00	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-1.439	-2.878	24.466	-11.514	-184.218	-184.218	-184.218	-184.218	0.00	0
14.908	111	1799	50.8	100	0.966	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.590	0	0	3.9	1.000	22.0	2.30	0	0	13.88	4.99	4.98	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-5.757	-2.878	23.027	-8.635	-184.218	-184.218	-184.218	-184.218	0.00	0
14.954	111	1802	51.0	100	0.962	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.602	0	0	3.9	1.000	22.0	2.30	0	0	14.00	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-7.208	5.766	23.066	-10.091	-184.525	-184.525	-184.525	-184.525	4.00	0
15.006	111	1804	51.3	100	0.957	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.602	0	0	3.9	1.000	22.0	2.30	0	0	14.00	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.546	-10.102	27.421	-10.102	-184.730	-184.730	-184.730	-184.730	0.00	0
15.047	111	1806	51.3	100	0.957	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.602	0	0	3.9	1.000	22.0	2.30	0	0	14.00	4.99	4.98	4.99	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.558	-10.114	30.341	1.445	-184.934	-184.934	-184.934	-184.934	0.00	0
15.102	111	1806	51.5	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	85	2.622	0	0	3.9	1.000	22.0	2.30	0	0	14.00	4.99	4.98	5.00	4.04	0.01	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	-18.782	-10.114	30.341	5.779	-184.934	-184.934	-184.934	-184.934	0.00	0
15.138	111	1807	52.0	100	0.962	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.674	0	0	4.0	1.000	21.5	2.30	0	0	13.88	4.98	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.565	-10.119	21.684	5.782	-185.037	-185.037	-185.037	-185.037	4.00	0
15.191	111	1806	52.0	100	0.962	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.666	0	0	4.0	1.000	21.5	2.30	0	0	14.00	4.98	4.98	5.00	4.03	0.04	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.558	-13.003	17.338	-11.558	-184.934	-184.934	-184.934	-184.934	0.00	0
15.231	111	1805	53.0	100	0.962	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.698	0	0	4.1	1.000	21.5	2.30	0	0	14.00	4.99	4.98	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	1.444	-12.996	27.436	0.000	-184.832	-184.832	-184.832	-184.832	0.00	0
15.278	111	1810	53.8	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.718	0	0	4.1	1.000	21.5	2.30	0	0	14.00	4.98	4.98	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-15.928	15.928	27.512	0.000	-185.344	-185.344	-185.344	-185.344	0.00	0
15.324	111	1816	54.0	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.770	0	0	4.2	1.000	21.5	2.30	0	0	13.88	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-15.981	4.358	18.886	0.000	-185.958	-185.958	-185.958	-185.958	0.00	0
15.371	111	1815	54.3	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.770	0	0	4.2	1.000	21.5	2.30	0	0	13.88	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-21.780	4.356	8.712	-11.616	-185.856	-185.856	-185.856	-185.856	0.00	0
15.416	111	1811	54.0	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.731	0	0	4.1	1.000	21.5	2.30	0	0	14.12	4.98	4.98	5.00	4.01	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-28.976	-14.488	8.693	1.449	-185.446	-185.446	-185.446	-185.446	0.00	0
15.462	111	1810	54.8	100	0.960	11.0	80.0	65	100	0.00	100	100	101	0.0	86	2.755	0	0	4.2	1.000	21.5	2.30	0	0	14.12	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-2.896	-2.896	34.752	1.448	-185.344	-185.344	-185.344	-185.344	0.00	0
15.509	111	1813	54.8	100	0.957	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.782	0	0	4.2	1.000	21.5	2.30	0	0	14.00	4.98	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-2.901	-2.901	17.405	7.252	-185.651	-185.651	-185.651	-185.651	0.00	0
15.556	111	1815	55.0	100	0.957	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.783	0	0	4.2	1.000	21.5	2.30	0	0	14.12	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-11.616	-2.904	17.424	7.260	-185.856	-185.856	-185.856	-185.856	0.00	0
15.603	111	1820	55.5	100	0.953	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.811	0	0	4.3	1.000	21.5	2.30	0	0	14.12	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	0.000	1.456	20.384	7.280	-186.368	-186.368	-186.368	-186.368	0.00	0
15.651	112	1823	55.0	100	0.951	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.790	0	0	4.2	1.000	22.0	2.30	0	0	14.00	4.98	4.98	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	0.000	1.458	5.834	5.834	-186.675	-186.675	-186.675	-186.675	0.00	0
15.697	112	1824	55.0	100	0.943	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.798	0	0	4.3	1.000	22.0	2.30	0	0	13.88	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-14.592	1.459	17.510	5.837	-186.778	-186.778	-186.778	-186.778	0.00	0
15.747	112	1827	55.3	100	0.943	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.806	0	0	4.3	1.000	22.0	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-16.078	1.462	17.539	7.308	-187.085	-187.085	-187.085	-187.085	0.00	0
15.789	112	1831	55.5	100	0.943	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.826	0	0	4.3	1.000	22.0	2.30	0	0	13.88	4.99	4.99	5.00	4.04	0.00	4.98	0	0.00	4	0	0	0	128	0.00	0	0	1	-16.113	7.324	17.578	7.324	-187.494	-187.494	-187.494	-187.494	0.00	0
15.834	112	1829	55.5	100	0.943	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.811	0	0	4.3	1.000	22.0	2.30	0	0	14.12	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-16.095	7.316	13.169	-5.853	-187.290	-187.290	-187.290	-187.290	0.00	0
15.879	112	1827	55.0	100	0.947	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.783	0	0	4.2	1.000	22.0	2.30	0	0	14.12	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-20.462	-5.846	13.154	13.154	-187.085	-187.085	-187.085	-187.085	0.00	0
15.931	112	1829	55.0	100	0.949	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.806	0	0	4.3	1.000	22.0	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	4.390	4.390	16.095	13.169	-187.290	-187.290	-187.290	-187.290	0.00	0
15.969	112	1833	55.3	100	0.951	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.806	0	0	4.3	1.000	22.0	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	4.399	-13.198	13.198	5.866	-187.699	-187.699	-187.699	-187.699	0.00	0
16.015	112	1833	55.3	100	0.949	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.783	0	0	4.3	1.000	22.0	2.30	0	0	14.12	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-8.798	-13.198	13.198	-5.866	-187.699	-187.699	-187.699	-187.699	0.00	0
16.062	112	1835	55.8	100	0.947	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.811	0	0	4.3	1.000	22.0	2.30	0	0	14.12	4.99	4.99	4.99	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-4.404	1.468	13.212	-5.872	-187.904	-187.904	-187.904	-187.904	0.00	0
16.109	112	1841	55.0	100	0.943	11.0	80.0	65	100	0.00	100	100	101	0.0	87	2.790	0	0	4.3	1.000	22.0	2.30	0	0	14.00	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-4.418	14.728	17.674	8.837	-188.518	-188.518	-188.518	-188.518	0.00	0
16.156	112	1843	55.5	100	0.943	11.0	80.0	1	100	0.00	100	100	101	0.0	87	2.818	0	0	4.3	1.000	22.0	2.30	0	0	14.00	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-10.321	14.744	28.014	-1.474	-188.723	-188.723	-188.723	-188.723	0.00	0
